Video Name,Thumbnail
DP3JyLqifOE_h7baan_score0.9056.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1_2C5VofHxoe3P6k_DVn6TMnmJ2JY_Bdh"")"
DRHjIIOk0K-_h7shots_score0.8975.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=18eAoOaDXha5kbCU-pVyyn0AcPsjr3QRC"")"
DNvc2QLZn6a_kharaab.duniya_score0.8559.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1m9tiAA0ij-TsOkdMhzJ7NnaWkrzoVI5h"")"
DSYIcc9ih7l_homerdapp_score0.8995.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1MyRKIbdvGZFg-v1J8dAsilJvOoadnvcG"")"
DFdXUflodut_20camels_score0.8554.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=15jhvt8mU4RxPRB2WF0HGYh5ylcw9DpKJ"")"
CpxtiXoLDqq_hardgoat.stickers_score0.8757.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1ml3LaIv_pHdAh-nt0eMQ7WdmzJlmZ4QK"")"
CuawTPCNrGI_hardgoat.stickers_score0.8535.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1MdgBPpgzdqtwQKISYz7tShX_Y936e7Kn"")"
DSUUdExkY74_guitarmanac_score0.9134.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=186XKA58xGItl_Smx-2RIswHekIk-7a0p"")"
DK2OehgMToz_goodieai_score0.8948.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1j4Rf_ivhfl7jM_oaD6BAQ3o7HxXYz7Lt"")"
DIguCUCtO1N_goodieai_score0.8955.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1yJwYPjJhJzpnDKVDtNP2KIDjK9JbY6Ol"")"
C9SgR3IA7Ck_getinfluencer.me_score0.9003.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=150q52DdV1BBjebZnslAVBwXbi7w2TLRb"")"
DFX02vnS5Sf_japan_documented_score0.9004.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1BoScs4sSXp7vW60_005nGX1wCazmKnIf"")"
DICLCOqNKLu_getmina.co_score0.9250.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1QP1oFCKYEMAOi4LbTnE0Jg8FddO3lUZ-"")"
DBrjHNaRW5P_getmina.co_score0.9252.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1FqC4OKr1AMDrOEFXqthwnkrotd68_20f"")"
DBuJpwqsrjR_getmina.co_score0.9413.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1uttLFe6OTc9z3zSdhibz3-Yoq42Y4Dwn"")"
DIRn1eFJZZK_getmina.co_score0.9437.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1DUZLOTe-1AULd-TW_RMZ0w103PSJb2Dx"")"
DKh0dGrh68H_getmina.co_score0.9286.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=11DGbXvZeoIK_fE6cOrS7t9xE-wfN1tVP"")"
DI9ZUbloBlc_getmina.co_score0.9231.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1ZMl9i6ps1vzGtWrHSUzCWsWxCtqYkMPY"")"
DIhEmkeCG0e_getmina.co_score0.9183.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1CPbQLJAccTN4bxoFEC_n2-9_58aNWu82"")"
DJM2IO8S0Vn_getmina.co_score0.9308.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=17iCf6xYDXcvuRCNpHOhSeYbwCpNxUVKp"")"
DNgVqx4pjLl_storyceptionhq_score0.9007.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1TF9IqvxX1kvuRG_A0R47a77-dDH81PkW"")"
DMigiKwpkyw_storyceptionhq_score0.8745.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=11KET4ENjE-rUDlULA7JOh1uITCoN_n_h"")"
DEs7GE3pDjw_storyceptionhq_score0.9486.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1HF6gkqcxvxkV5Xb52EK9KpSDh8k6e7OX"")"
DSfmOM6Cro3_getbrickdapp_score0.9219.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=16LrwKyqIDcLdkEJi2-dVWqTBMxCHSpPF"")"
DSkNRThE6Jc_galleryvisionindia_score0.8723.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1LpFREYdDG7rTGh0O6zR04FK2C15pFwO6"")"
DSaLiuaEW-J_powerwashsim_score0.8843.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1TFAazkGNS4uawc-TStYlHDyWGmZfVrdt"")"
DABfsuBxarX_for_engineering_leaders_score0.9341.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1yJRBPTpldLxUWfp5owHGMKOsbdWWee-_"")"
DAiwnB7Ngoc_taibsisic_score0.8738.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1LexT-icXekzGqAnpWZ5uCbpz1Mghoeah"")"
DMXzBRnxAi9_themrtechking_score0.8737.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1kV7w_PoM9YyvjIph9yRYwx_DsJx6LAyl"")"
C8q4E2QttUy_diimejii_score0.8611.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1e2hfMS7PQ5D252ohwEIf450yZUtTK1jT"")"
C7EJ29HgUVm_diimejii_score0.8907.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1iHCxTlkk1kx8YuG9P732imF2cP-chiiZ"")"
DLibd9siah0_frontendleadapp_score0.8853.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1ebx_Khm_-ZkvOlrAjyaxcNcz6TXA0Bhf"")"
DQE7khljdqn_andrejko.epta_score0.8987.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1hLpBNRkuXiJf3f93nvPhAgJ8GedatUB2"")"
DCWdtWdoOnh_fantum.me_score0.8653.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1YCRZqZNz_pO3XI-4_ijVcd0nVDviKJ5S"")"
DGd5APgN_9j_eulix_films_score0.9438.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1ISh6VN-4KESzVEDwLdm8YC1kugqxqUl5"")"
DSEkR51CO6-_excellent_webworld_score0.8860.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1mLJJPirqkl5YK_CtkhDDMkdbcHlwKkRH"")"
DP55TPygfb8_excellent_webworld_score0.9179.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1QqzoYZOzvYNMryqTJNvAv3BPMwbATI_L"")"
DQI2pUogX_8_excellent_webworld_score0.9041.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1lsgZTjJVwlLdQOnnDFL9KskfVAFlp_xU"")"
DQvilm1iIWZ_excellent_webworld_score0.8833.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1RjNqs_2ueypeEOygBRAs-ed46MqjDCci"")"
DSaQq82kRvX_enabot_official_score0.9086.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1eShWJ1QpZ0GrB_HWwDy_T5wwuTI5NXMu"")"
C_i-PsDS-5B_andreayjeff_score0.8809.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1_tUUoXyYQkwIN2l0oxlyXNBQstK8NSy5"")"
DATGV7zvV14_tiyaleelao_score0.8756.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1HpiPbg_dvj4atW4gyeQOG_IaaeXO8lTY"")"
DAGsooDS0xl_speakwithdiana_score0.8560.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1QQRFy2Ij66PAxoUa3hO1kAOtLO_n-Zzi"")"
DIm2KOwsa0N_college_sends_score0.9277.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1yWW6xdMWBUFiZSI64qbgZKvR2_wEZRmX"")"
DMd2oDByQ83_ecai.app_score0.9135.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1v4PvmuDPV8NGofZmbAABEGtB-dr8FbVF"")"
DMGk3dzzy4H_ecai.app_score0.9076.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1sljGeYd-wdIm0doQeuYpcALsb8hK8HSA"")"
DNDqcFBurwy_ecai.app_score0.9439.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1uuGOjAA3RI_tGfI3U_ExvgtGfp7elGJ6"")"
DNox2uXBx2__ecai.app_score0.9028.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1bJygJpCV4f7b1tvSNt5IuNc7QPZ7HFdT"")"
C-1KLeUMzGc_drippi.io_score0.9068.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1RSWhzpFGpvf1XSBBbGVu2Tn3_APnzx-m"")"
DNN9jSSBtqK_thevarunmayya_score0.8677.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1k9whsl5pMXfgZyzR0U2TIc9P-DgtxjQO"")"
DSZ5RoYD7Q-_dotme.in_score0.8879.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1msQXAvQs2yxrzCH-Mpt6uqeKfhBXXwt2"")"
DSKix5vEVgT_draqee4_score0.9115.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1Tj_xKH2ypCoSe4NbQNqM1QFge8oC_i42"")"
DM-Al0ohDuK_dr0plyy_score0.8524.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1gp-e4G1CmU3279jiGPjsaqaABCiqxjm8"")"
DSNAmUwCFis_distanceeducationschool_score0.9205.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1HdfnSfjzJ_8WE6nS_o2emmRgEfpoBe4_"")"
DBjsOF4xO_D_bs.haus_score0.8648.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1Gk-Ngvr0PyeNKIAV_0LeIvGkMa-RIghM"")"
C4HIqPvNVXg_deadbook.co_score0.8872.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1Sfef6vZ0XFayp-EV3TwuXT62ZEzkzpXK"")"
DRNF_aqArGN_darrenshawseo_score0.8885.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=10Rsf-Zfg5x-iaP_Nbmk811ECtX0mFeY_"")"
DBwf1kntQP4_zincjordan_score0.8925.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1B1Fg2AvBdPsBFWi7vqBoe5ezZc0ZQGDs"")"
DKR041iSQyb_positivepaaji_score0.8638.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1Uw4nWbmXli5dsCd3lb_UR3YvYhNh4sYx"")"
C-LCYBzvGje_cyberchimps_responsive_theme_score0.8546.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1YN7SVviZUNvsng8wZTKpupo-SW0BrshI"")"
CyLwstGRsiB_corbett.destination_score0.9046.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1BaENWNk4q5UOrJITdZ80ks03rvDeZeXe"")"
DAQpzYdPlga_sudeep_s_04_score0.9188.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=15cGXVWjMiC62rGlkTo6ncZK-Z8-O60b2"")"
DBTmVccPHKa_sudeep_s_04_score0.9045.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1OJ1s-56ywC4AW6StGu7RohOSHk--bK6d"")"
DDZC-RiMfi5_craftyart_invitation_score0.9359.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1LqjIant_ajTp4H0-D4m4eVe2-n6TCMU5"")"
DQhfUUNCO71_bhagrav_score0.8750.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1xhQQMlbeEgcPRoIbsUFpOwfJ1h71-ouT"")"
DHHSxmsSzHK_corporatedudes_score0.9782.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1Ow0w_TnzaQL7sEQ2nIFWij8wQBiFvpkk"")"
DRyssOVDBIS_cofogram_score0.8765.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1DHfCfi72gBiGUOVJkWpZOIBUovU_3Oi7"")"
DR1RauGDNgr_cofogram_score0.8696.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1dqpCJTWrgq9pHY6xbBX0KuEiL0IkyWLa"")"
DOu_sK5Aool_cofogram_score0.9470.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1wfTQnLRY4WxVLIFK8suVommclHYEV0ZK"")"
DRfMXkKkTAA_coin360_br_score0.8947.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1OymXntI_B8em5AL6WZjOabhplj6zjkQG"")"
DQWEKKCD_BB_clearwaveapp_score0.9385.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=15mP49buoCIrS1MYyOfPDAav1QDTF4oFH"")"
C8d-sYFiMo8_paperguideai_score0.8553.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1__-Mrd8-UKM1CkyRju-PkU90aVlCkRLb"")"
C92ZJMWxEm9_clickup_score0.9508.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1xZ1SCuv0iyBtLtX6w2rGvxgYjPUCONVT"")"
DQeE9lMDE0H_byteweb_score0.9104.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1bPuTaCA3jkMTH_2d3Pst4GM6xOEtFk0f"")"
DQo3AGxjH0y_victoria_amazonka_score0.8532.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1VxOJtj50vqXTdVpCIkBWgES9VSqesvoZ"")"
DPbX7afjvCp_angelarummans_score0.9026.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1YqFqoTBsbOxijwuUG3ppujzAW-h1j8SZ"")"
DMxqLjLOxVJ_angelarummans_score0.8997.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=19wIuZdynW5doKY1kgVUSkjWDcPVkJ1Qo"")"
DRVA7XiAc0K_fit2serve1_score0.9287.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1Hssruql74OU3yYCshoRu-_H4W_kDwqkG"")"
DSUlAI9Efrs_viswajith_v7_score0.8572.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1qjTzLCYV0SnWSIRFDMlU1flpsaIMxZQl"")"
DRfmj6UjPpx_naohates_score0.8731.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=11xA7wzNgBlkcqrcD6TlHwkPqQOGLw5lU"")"
DGk-ZLCTwXJ_eddy.studydiary_score0.8662.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1ALIu6vi5SFEMeAT1MzMFAZBeNmZHYgU5"")"
DJ2F8I9MroL_best.outfits.today_score0.9420.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1sVlNdriFR2hq-YLadHJo9WtumB0YoeCL"")"
DLGOGHUBGxT_best.outfits.today_score0.9388.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1llorgmSJxPlh8LKM6LSM6LBMULm205N0"")"
DLZ4Zwpv_uv_bestpeers_score0.9110.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1zrfZ4TbAQN8FkZipT8Ezz-5_o0Ip5F2V"")"
DHGhy9Cv0hA_bestpeers_score0.9230.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1YlfS0BylW-ByctE0gbgrS1CbZfssfulE"")"
DRsdZEkisx3_zeno.sham_score0.8633.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1EMyrbtxO_EzdRN7gKD76tF7YlaR4I8Gp"")"
DKh_zdQMWzI_babot_project_score0.9519.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1c_s7auVXAy9QSA8_1lwBMbS2tmwlhZGp"")"
DNOg5-WsQo6_babot_project_score0.9416.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1GM8D01I2duSKv8EDGTGE2HCZDOkJ9oVw"")"
DSK41lvDXze_rockdocdan_score0.8841.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1SnuvH4dGscaK0_IBs7d3XDwbF4Jlvj6W"")"
DSLv5GNjFlU_beachdaykc_score0.8801.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1fdPnohj_5gKixKAAYbbVRnLMs0KPQeD5"")"
DR2ESV6Dbnk_rockdocdan_score0.8627.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1yWpKxZiQtaITYuRln_Fp55D52z3SI5-B"")"
DKHWXu-M-Ge_babot_project_score0.9361.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=15MCW4jjb0HjTxyJZyh8R90zmHlmcG24P"")"
DQjvhXPk8Wi_aswin_effect_score0.8612.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=109rhPUxjkbJhL9afJbZWpGW4DCJJoynS"")"
DSiLqqbDPFf_aswiiin_raj_score0.8766.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1tvOE82R7dcSAr9gAK40Z-CWAIWwki7Ua"")"
DNbCtKszmVG_aswin_effect_score0.8636.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=13FyssmKKaj9IMAWkOVxV0WUR1W-hJA71"")"
DQHfOCgExOV_aswin_effect_score0.8552.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1Bu_sUlUmOmYzhcNs37XHvL6qgVbm3cEw"")"
C2r2ei1veEA_deeparth_kitchen_score0.8941.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=15RG211ud9OXFY-TssAuqI91pNtIEN8Wu"")"
C22Ibx8uwfd_deeparth_kitchen_score0.8881.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1TEt7s1RLfPZY5IJwvBHU0a0QH9WZ8698"")"
C2l_i5XP-Q1_jordanmanali_score0.8907.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=13RvFoYynKNYrMHv2c7f6655qRtndw3PX"")"
DSMzRugjD6b_jamies.running_score0.8649.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1ofPGcPuvBuHalVJcq_YHqfs5ZO0KNdnE"")"
DOSKksnCG12_3amf.oryou_score0.9236.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1SbyBI-TWULvNO_WaoGrc8nq6rzK1_jMK"")"
DPShygvibrE_3amf.oryou_score0.8797.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=18e7gp4zF5kZlSCWa-kG8J1zmAoJmHGH_"")"
DPDBRKWCD1d_3amf.oryou_score0.8871.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1sw91lPQ7FAJ_Ekx7tKkrSfv9ym3vz78j"")"
DQqk4Ncki7A_aayushimunjal23_score0.8816.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1VYUHTTjcJ03b2kjvrNgshegIdLOZD01R"")"
DRWDH3Tk94B_sheislostaroundtheworld_score0.8810.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1EPL189dI13LcEwJ8GTwqjiH7c9-QnfI3"")"
DR6a7ZyAuUZ_ameru.ai_score0.9255.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1b1N0MpZIIra-Gf_rgyHZyJvuEBBPUHdO"")"
DR1T9hIAqJX_ameru.ai_score0.8916.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=11BWQQTCjnxyH57s3VPq3NW-ru70CaY9N"")"
DSE6mtMgg0S_ameru.ai_score0.9112.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1us1oJ7zUCrphwxwUCgSpk8vCaO1l7kyN"")"
DMOzngkJE-S_jacchalz_score0.8666.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=17dhhncB2aLkDBGWcBO5tMvNNd7hNC7LA"")"
DOsFcbNjqje_jacchalz_score0.8766.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=11QIB5jcTXSLac8tbGAWzYX8WeKdg_JDI"")"
DRKIDhPj-8H_changishere08_score0.8668.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1gF9E1RzdLCEfK0aiGQnPiCmrFEq5XxR3"")"
DPdO_HBEfwe_allstocksinfo_score0.8537.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1r-04cIA0TJPbf_WFxZc77AJU8Fa5nnY6"")"
DRfziV1gJnw_camidevai_score0.8702.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1sl3sNDcwcu7UlMRUbRqowR86ZU9A98Av"")"
DSD5sDCAFuf_camidevai_score0.8551.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1rkmPePafG03ws26CICqXyoNtkGeN5GAz"")"
DSU09Pik2T5_adtunez_score0.8688.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1r9FToc3CZtP5vAAccVqBh_dbo86D_Gnw"")"
DR4YhWsk56b_adtunez_score0.8619.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1JAy3kfdesnijaYRsQ-nWE78H0iNu-b5o"")"
DNpiHZFCzXt_adtunez_score0.8678.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1kwRFNCwHQSJrd8QkqLQx1NnGNO_2FL87"")"
DRtFuI9jBcD__pocketcoach__score0.8784.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1O9Exn93G-91exSaTs3fIcIRAy-ETXbgy"")"
DCHfxZtCfGM_photomagiken_score0.8584.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1cOStWUtTIdaXhJwyJ3ANNq-LD82GjsR5"")"
DSHkRUoCVYq__edugrad_score0.8870.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=1abbzXeqDWrXg0ibIY1WOu7C-c5-sY1yn"")"
C7z614SyooD_goldenbootacademy_score0.9077.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=17SkCoB3qVdg9zzJjGCc2Vlt69Jz6OyEC"")"
DQXLh1oEhV4_1x.technologies_score0.9380.mp4,"=IMAGE(""https://drive.googleusercontent.com/uc?id=11Ghhr9LMHyL0rToCO90If0Agfdh1X5W6"")"
